Station Name,Address,empty_slots,free_bikes,latitude,longitude,timestamp,Unique ID
00002 - LAFAYETTE,21 RUE LAFAYETTE,12,12,43.60485265221502,1.445285876671779,2022-12-05T00:29:57.140000Z,2
00199 - DELTOUR - RIEUX,4 BD DELTOUR,18,4,43.591528310013615,1.470276283956405,2022-12-05T00:29:57.140000Z,199
00223 - ENAC,7 AV EDOUARD BELIN ANGLE AV ROCHE RD-PT GUY DU MERLE,18,4,43.5651043005754,1.47834074103018,2022-12-05T00:29:57.141000Z,223
00164 - BEDOUCE - SAOUZELONG,FACE 79 AV ALBERT BEDOUCE,3,17,43.5797254327437,1.46009442602239,2022-12-05T00:29:57.141000Z,164
00051 - DUPORTAL - BRIENNE,1 BD ARMAND DUPORTAL,7,11,43.6050356887458,1.43484323578632,2022-12-05T00:29:57.142000Z,51
00010 - PLACE ESQUIROL,15 PL ETIENNE ESQUIROL,44,0,43.6003776908545,1.44544233356215,2022-12-05T00:29:57.143000Z,10
00035 - PLACE JEANNE D'ARC,1 RUE RAYMOND IV,10,15,43.60964,1.4469,2022-12-05T00:29:57.143000Z,35
00250 - 11 NOVEMBRE,RUE DU 11 NOVEMBRE FACE 45 RUE DU 14 JUILLET,9,9,43.5930975342926,1.41442863594639,2022-12-05T00:29:57.144000Z,250
00045 - OZENNE,10 RUE THEODORE OZENNE,15,4,43.596327873693475,1.447014394243565,2022-12-05T00:29:57.145000Z,45
00083 - SEJOURNE - AMIDONNIERS,2 AV PAUL SEJOURNE,0,17,43.6055917312578,1.42825385189699,2022-12-05T00:29:57.145000Z,83
00047 - NAZARETH - LANGUEDOC,12 RUE DU LANGUEDOC,29,1,43.5954617575877,1.44553144517134,2022-12-05T00:29:57.146000Z,47
00044 - PALAIS NIEL,1 ALL FORAIN FRANCOIS VERDIER,17,5,43.59800264157314,1.45174992410964,2022-12-05T00:29:57.147000Z,44
00171 - ROUTE D ALBI - PELET,191 RTE D'ALBI,8,10,43.6408973504266,1.46630839181316,2022-12-05T00:29:57.148000Z,171
00162 - PLACE D'ITALIE,FACE 49 AV D' ITALIE,5,12,43.5802765386376,1.45491780578712,2022-12-05T00:29:57.149000Z,162
00031 - SALENQUES,7 RUE DES SALENQUES,16,4,43.60749002329994,1.43922052825561,2022-12-05T00:29:57.149000Z,31
00138 - BARRIERE DE BAYONNE,3 BD JEAN BRUNHES,13,7,43.598196214598815,1.41997369298729,2022-12-05T00:29:57.150000Z,138
00216 - ARGOULETS - HOUDON,3 RUE JEAN HOUDON,6,11,43.6228293809211,1.47405740130861,2022-12-05T00:29:57.150000Z,216
00194 - LOMBEZ - HIPPODROME,138 AV DE LOMBEZ,13,7,43.5942067652692,1.41065111417402,2022-12-05T00:29:57.151000Z,194
00098 - PONT DES DEMOISELLES,80 ALL DES DEMOISELLES,6,16,43.587677990128874,1.459836309553229,2022-12-05T00:29:57.152000Z,98
00263 - LYCEE POLYVALENT,87 AV JEAN BAYLET / ANGLE CHEMIN CEPIERES SUR PARKING LYCEE POLYVALENT,16,2,43.58444,1.39867,2022-12-05T00:29:57.152000Z,263
00016 - STRASBOURG - BAYARD,32 BD DE STRASBOURG,19,1,43.6079376302758,1.44661077054709,2022-12-05T00:29:57.153000Z,16
00169 - ROUTE D'ALBI - JAFFARY,65 RTE D'ALBI,2,15,43.6312467293126,1.46224809751689,2022-12-05T00:29:57.154000Z,169
00039 - PLACE DAMLOUP,9 PL DE DAMLOUP,3,16,43.60583232118379,1.452939708828422,2022-12-05T00:29:57.154000Z,39
00201 - POTEZ -SAINT-EXUPERY,256 AV ANTOINE DE ST EXUPERY,11,7,43.5796553266431,1.48049587613679,2022-12-05T00:29:57.155000Z,201
00198 - LAFILAIRE - DELTOUR,FACE 25 CHEMIN LAFILAIRE,19,1,43.59622771557735,1.473457600659471,2022-12-05T00:29:57.155000Z,198
00101 - CAPT PORT SAINT-SAUVEUR,5 PORT SAINT-SAUVEUR / ESPLANADE DE LA CAPITAINERIE,11,9,43.5942648504409,1.45632183659129,2022-12-05T00:29:57.156000Z,101
00159 - U.R.S.S DEVIC,96 AV JULES JULIEN,18,1,43.5785038852904,1.450284083376377,2022-12-05T00:29:57.158000Z,159
00072 - FITTE - CUGNAUX,23 ALL CHARLES DE FITTE,1,19,43.5950494917563,1.43268830787729,2022-12-05T00:29:57.159000Z,72
00146 - SANG DE SERP - DAGNAUX,57 CHEMIN DU SANG DE SERP,10,10,43.6154182104443,1.4284933309335,2022-12-05T00:29:57.159000Z,146
00261 - VAN DYCK - LAUNAGUET,DEVANT 6 RUE VAN DICK / FACE RUE RAPHAEL,15,3,43.64066,1.4401,2022-12-05T00:29:57.160000Z,261
00080 - FITTE - VARSI,89B ALLEE CHARLES DE FITTE,6,17,43.5997038676742,1.42927516850992,2022-12-05T00:29:57.162000Z,80
00057 - MERLY - ARCOLE,15 RUE MERLY,10,5,43.6104884274257,1.4431072280246,2022-12-05T00:29:57.162000Z,57
00269 - PLACE SAUVEGRAIN,PL JACQUES SAUVEGRAIN / ANGLE AV DE LARDENNES,3,15,43.58996,1.37764,2022-12-05T00:29:57.163000Z,269
00285 - METRO BALMA GRAMONT,METRO GRAMONT / ANGLE RUE SAINT JEAN,6,12,43.629004,1.482704,2022-12-05T00:29:57.163000Z,285
00058 - CONCORDE - ARCOLE,4 RUE DE LA CONCORDE,1,24,43.6106186453129,1.44363712569745,2022-12-05T00:29:57.164000Z,58
00272 - ANDRE VASSEUR,BD ATLANTA / FACE 31 RUE ANDRE VASSEUR,8,9,43.63539,1.47297,2022-12-05T00:29:57.165000Z,272
00095 - THEATRE GARONNE,4 AV DU CHÃ‚TEAU D'EAU,2,20,43.6025281055038,1.42522275295333,2022-12-05T00:29:57.165000Z,95
00222 - CAMBOU - ROCHE,15 AV DU COLONEL ROCHE,15,3,43.5628140764194,1.47517386253435,2022-12-05T00:29:57.166000Z,222
00092 - CHALETS,31 RUE DES CHALETS,5,10,43.61325027179293,1.441220679302088,2022-12-05T00:29:57.166000Z,92
00038 - JAURES - BACHELIER,54 ALLEE JEAN JAURES,26,6,43.6075475686843,1.45165141809092,2022-12-05T00:29:57.167000Z,38
00140 - PLACE EMILE MALE,PLACE EMILE MALE,15,14,43.59175,1.41868,2022-12-05T00:29:57.168000Z,140
00004 - SAINTE-URSULE,15 RUE SAINTE-URSULE,16,4,43.6023360927912,1.44204743783867,2022-12-05T00:29:57.169000Z,4
00136 - FONTAINES,FACE 175 RUE DES FONTAINES,8,7,43.6020509196014,1.41453135957146,2022-12-05T00:29:57.169000Z,136
00176 - GENERAL COMPANS,1 RUE DU GENERAL COMPANS,14,4,43.606790468455905,1.458008846441328,2022-12-05T00:29:57.170000Z,176
00142 - LYCEE DEODAT DE SEVERAC,FACE AU 65 BD DEODAT DE SEVERAC,7,11,43.58807,1.42438,2022-12-05T00:29:57.170000Z,142
00237 - CNRS,16 BIS AV EDOUARD BELIN FACE CNRS,3,17,43.5636146450106,1.47977220970448,2022-12-05T00:29:57.171000Z,237
00028 - PLACE SAINT-PIERRE,2 PLACE SAINT-PIERRE,17,3,43.6034370674356,1.43608066156889,2022-12-05T00:29:57.172000Z,28
00182 - CHAUBET,FACE 155 AV JEAN CHAUBET,10,10,43.6059308324773,1.48195716205181,2022-12-05T00:29:57.172000Z,182
00094 - SEMARD GARE ROUTIERE,76 BD DE LA GARE,8,16,43.6138291280336,1.45147977926633,2022-12-05T00:29:57.173000Z,94
00206 - LEYGUE - RIEUX,20 AV ARMAND LEYGUE,15,3,43.5943415059248,1.46466841910862,2022-12-05T00:29:57.173000Z,206
00127 - BEGUE - DEMOISELLES,1 RUE BEGUE,3,12,43.589803552331645,1.455945448109943,2022-12-05T00:29:57.174000Z,127
00279 - GUY ESPAGNO,AV DE CASSELARDIT / ANGLE AV DU PR GUY ESPAGNO,11,7,43.61354,1.40142,2022-12-05T00:29:57.175000Z,279
00088 - DUPORTAL - LASCROSSES,17T BD LASCROSSES,15,10,43.6102509140408,1.43507009438155,2022-12-05T00:29:57.177000Z,88
00251 - BLUM - JOUHAUX,26 AV LEON BLUM ANGLE RUE LEON JOUHAUX,20,0,43.614208387732,1.4616307898919,2022-12-05T00:29:57.178000Z,251
00226 - FONTAINES - CASSELARDIT,FACE 287 RUE DES FONTAINES ANGLE AV DE CASSELARDIT,0,15,43.6041904083899,1.40721128992903,2022-12-05T00:29:57.179000Z,226
00091 - ARCOLE - BALANCE,48 BD D'ARCOLE,14,7,43.6115840875899,1.43973757987972,2022-12-05T00:29:57.180000Z,91
00122 - PASSERELLE HAEDENS,57 BD DE L EMBOUCHURE,12,7,43.613472358330974,1.430120187266013,2022-12-05T00:29:57.180000Z,122
00185 - ROUBICHOU - ARLES,30 RUE ROUBICHOU,0,15,43.6270484665083,1.46551733837382,2022-12-05T00:29:57.181000Z,185
00027 - QUAI DE TOUNIS,20 M APRES 122 QUAI DE TOUNIS,6,17,43.5993837281482,1.4404611064057,2022-12-05T00:29:57.182000Z,27
00220 - TABAR - UNIVERSITE JEAN JAURES,3 RUE DE L'UNIVERSITE,14,5,43.5746121327025,1.40230245215212,2022-12-05T00:29:57.183000Z,220
00209 - BAROUX - DARASSE,4 AV LUCIEN BAROUX,12,6,43.5894669821434,1.47891428600469,2022-12-05T00:29:57.184000Z,209
00078 - PLACE INT - SAINT-CYPRIEN - DARRE,14 PL INTERIEURE ST CYPRIEN,8,8,43.5981218685879,1.43141523075012,2022-12-05T00:29:57.185000Z,78
00026 - DALBADE - DE GORSSE,9 RUE HENRY DE GORSSE,14,7,43.59804753924319,1.443005133993703,2022-12-05T00:29:57.185000Z,26
00230 - RANGUEIL TRIPODE B,141 AV DE RANGUEIL,11,9,43.567221153708445,1.467678323560475,2022-12-05T00:29:57.186000Z,230
00149 - RAISIN - MINIMES,FACE 2 CHEMIN DU RAISIN,0,22,43.6153685849135,1.44848670955268,2022-12-05T00:29:57.187000Z,149
00059 - CONCORDE,61 RUE DE LA CONCORDE,10,9,43.613590372531775,1.446485498451865,2022-12-05T00:29:57.188000Z,59
00042 - DAURIAC - ESCANDE,3 BD PR LEOPOLD ESCANDE / FACE ASSURANCE MALADIE HG,17,3,43.6015881749557,1.45604810026783,2022-12-05T00:29:57.189000Z,42
00246 - WAGNER - BRUNHES,29 BD RICHARD WAGNER ANGLE BD JEAN BRUNHES,6,14,43.6039053241883,1.42014176036044,2022-12-05T00:29:57.190000Z,246
00219 - PUCCINI - ROUTE DE BLAGNAC,35 RUE GIACOMO PUCCINI,3,15,43.6145897946337,1.41135959175025,2022-12-05T00:29:57.191000Z,219
00163 - BEDOUCE - MIDI,115 AV ALBERT BEDOUCE,6,13,43.5814592115875,1.46219446466743,2022-12-05T00:29:57.192000Z,163
00267 - GONIN,2 IMP GASTON GENIN ANGLE RUE CLAUDE GONIN,12,4,43.57452,1.48278,2022-12-05T00:29:57.193000Z,267
00113 - DUMERIL - LAMARCK,FACE 58 RUE DUMERIL,14,5,43.5923551244955,1.44921573214618,2022-12-05T00:29:57.194000Z,113
00133 - MARCHE AUX COCHONS,71 AV DES MINIMES,19,3,43.620735968782895,1.435597311467436,2022-12-05T00:29:57.195000Z,133
00148 - COLLIGNON,5 AV DE COLLIGNON,10,9,43.61692696530316,1.444528167445985,2022-12-05T00:29:57.196000Z,148
00283 - PLACE MICOULEAU,12 RUE DU COL PAUL PAILLOLE / PL MICOULEAU,11,8,43.63805,1.44442,2022-12-05T00:29:57.197000Z,283
00167 - LAPUJADE - FLANDRES,RUE LAPUJADE / ANGLE RUE DES FLANDRES,8,10,43.6240934016593,1.45469851782125,2022-12-05T00:29:57.197000Z,167
00205 - COTTAGE - RIEUX,58 AV DES COTTAGES,17,1,43.5858861382135,1.47508540800772,2022-12-05T00:29:57.198000Z,205
00265 - PASSAGE BORDELONGUE,PASSAGE DU CANAL DE BORDELONGUE FACE 251 RTE DE SEYSSES,5,13,43.56793,1.41325,2022-12-05T00:29:57.199000Z,265
00116 - SAINT-MICHEL - NOTRE DAME,50 GRANDE RUE SAINT-MICHEL,12,3,43.5883597911033,1.44648316566718,2022-12-05T00:29:57.200000Z,116
00086 - HERACLES - BEARNAIS,23 RUE DU BEARNAIS,3,17,43.60802027853654,1.428450231443648,2022-12-05T00:29:57.201000Z,86
00066 - JARDIN ROYAL,RUE DU 8 MAI 1945 / FACE JARDIN ROYAL,19,3,43.5964782221076,1.45109333987327,2022-12-05T00:29:57.202000Z,66
00034 - SAINT-LAZARE - BOSC,15 RUE JOSEPH BOSC,15,7,43.609650036285,1.4460768798733,2022-12-05T00:29:57.203000Z,34
00240 - PLACE JOB - RTE DE BLAGNAC,FACE 103 BIS ROUTE DE BLAGNAC,10,8,43.6172496485261,1.40812446002857,2022-12-05T00:29:57.203000Z,240
00119 - BRIENNE - CHAPOU,129 ALL DE BRIENNE,12,12,43.609967343094,1.41952485320812,2022-12-05T00:29:57.204000Z,119
00275 - PLACE DES PRADETTES,41 AV LOUIS ARISTE PASSERIEU / PL DES PRADETTES,15,2,43.58171,1.38887,2022-12-05T00:29:57.205000Z,275
00282 - RICHARD WAGNER,BD RICHARD WAGNER / ANGLE RUE ANTONIO VIVALDI,4,14,43.60614,1.41476,2022-12-05T00:29:57.206000Z,282
00160 - THEATRE JULES JULIEN,21 AV DES ECOLES JULES JULIEN,16,1,43.573924940202886,1.451999386383253,2022-12-05T00:29:57.207000Z,160
00018 - STRASBOURG - JEAN JAURES,4 BD DE STRASBOURG,7,18,43.6062971877073,1.44824440833033,2022-12-05T00:29:57.207000Z,18
00130 - BILLIERES - PATTE D OIE,66 TER AV ETIENNE BILLIERES,12,2,43.59679331319425,1.424139385785053,2022-12-05T00:29:57.208000Z,130
00012 - PARGAMINIERES,66 RUE PARGAMINIERES,9,2,43.60459,1.44002,2022-12-05T00:29:57.209000Z,12
00117 - BILLIERES - POSTE,39 AVENUE ETIENNE BILLIERES,8,10,43.5968529566207,1.42588227328992,2022-12-05T00:29:57.210000Z,117
00043 - DUPUY,14 PL DOMINIQUE MARTIN DUPUY,12,10,43.599990271041186,1.454093824286969,2022-12-05T00:29:57.211000Z,43
00232 - NARBONNE - MIROUSE,73 RTE DE NARBONNE,3,11,43.5694372511346,1.45608644597044,2022-12-05T00:29:57.211000Z,232
00061 - BONREPOS,12 BD DE BONREPOS,40,0,43.61104,1.45281,2022-12-05T00:29:57.212000Z,61
00211 - LE DORMEUR - LA TERRASSE,9 RUE LE DORMEUR,11,7,43.5835061592342,1.48781984362323,2022-12-05T00:29:57.213000Z,211
00165 - PLACE DES AVIONS,33 AVENUE DES AVIONS,1,14,43.57686792022356,1.460187742067113,2022-12-05T00:29:57.214000Z,165
00278 - ARENES ROMAINES,RD PT ANGLE AV DES ARENES ROMAINES RUE JEAN ESPITALIER,18,0,43.6142,1.39709,2022-12-05T00:29:57.215000Z,278
00103 - SAINT-MICHEL - SAINTE-CATHERINE,139 GRANDE RUE SAINT-MICHEL,6,14,43.5906050822776,1.44517443093758,2022-12-05T00:29:57.216000Z,103
00017 - STRASBOURG - SARDANE,7 BD DE STRASBOURG,3,20,43.6061069288979,1.44806182530316,2022-12-05T00:29:57.217000Z,17
00046 - PLACE DES CARMES,1 PL DES CARMES,20,0,43.597401475499026,1.445315649331453,2022-12-05T00:29:57.218000Z,46
00218 - AMOUROUX - SAINTE-AUGUSTINE,24 BIS CHE AMOUROUX,12,6,43.6276035873513,1.46190795364139,2022-12-05T00:29:57.219000Z,218
00203 - SAINT-EXUPERY - PETIT PRINCE,2 AV ANTOINE DE ST EXUPERY,7,13,43.5834192540153,1.47007784484393,2022-12-05T00:29:57.220000Z,203
00132 - MINIMES - BAQUE,101 AVENUES DES MINIMES,19,0,43.622937795416,1.43447369218877,2022-12-05T00:29:57.220000Z,132
00145 - GOUNOD - GARROS,29 RUE ROLAND GARROS,8,12,43.61395913175851,1.424941224096277,2022-12-05T00:29:57.221000Z,145
00032 - MUSEE SAINT-RAYMOND,2 PLACE SAINT-SERNIN / ANGLE 2 RUE DES 3 RENARDS,0,12,43.6076503341721,1.44120957382546,2022-12-05T00:29:57.222000Z,32
00005 - LEDUC,FACE AU 5 RUE RENE LEDUC,19,0,43.61184,1.45752,2022-12-05T00:29:57.223000Z,5
00110 - CABANEL - SERRES,16 RUE ALEXANDRE CABANEL,7,11,43.61375517689823,1.438157046235524,2022-12-05T00:29:57.223000Z,110
00125 - BARRIERE DE PARIS,FACE AU 2 BARRIERE DE PARIS,22,3,43.6269176821576,1.43422515075725,2022-12-05T00:29:57.224000Z,125
00063 - PISCINE LEO LAGRANGE,54 RUE DES SEPT TROUBADOURS,15,5,43.607433487401345,1.454189017923435,2022-12-05T00:29:57.225000Z,63
00177 - BAILLAUD - BRUNAUD,64 RUE BAILLAUD,19,1,43.617438678162,1.46539185105244,2022-12-05T00:29:57.226000Z,177
00073 - FITTE - TEINTURIERS,40 ALLEE CHARLES DE FITTE,4,12,43.5962847638637,1.43207510606875,2022-12-05T00:29:57.227000Z,73
00200 - PLACE DE L'ORMEAU,FACE 345 AV JEAN RIEUX,8,9,43.57906922965151,1.483669775054849,2022-12-05T00:29:57.227000Z,200
00014 - PERIGORD,26 RUE DE PERIGORD,1,15,43.60735205357881,1.444269620551324,2022-12-05T00:29:57.228000Z,14
00181 - PLANA - GARNIER,27 AV LOUIS PLANA,6,11,43.610549420565,1.4795004816774,2022-12-05T00:29:57.229000Z,181
00050 - GARONNETTE,1 AV MAURICE HAURIOU,16,7,43.594569737633854,1.440920059367141,2022-12-05T00:29:57.230000Z,50
00020 - CARNOT - TROIS JOURNEES,69 BD LAZARE CARNOT,16,11,43.6047176042044,1.44962961992086,2022-12-05T00:29:57.231000Z,20
00155 - RECOLLETS,34 BD DES RECOLLETS,11,9,43.58386908499996,1.443635078857447,2022-12-05T00:29:57.232000Z,155
00264 - LAFOURGUETTE,PLACE DES GLIERES,11,7,43.56507,1.41028,2022-12-05T00:29:57.232000Z,264
00256 - PLACE DE LA RONTONDE,FACE 176 AV DE CASTRES,4,14,43.59666,1.4842,2022-12-05T00:29:57.233000Z,256
00069 - FEUGA,11 ALL PAUL FEUGA,13,5,43.59253,1.4429,2022-12-05T00:29:57.234000Z,69
00157 - URSS - PEYROUSET,16 AV DE L'U.R.S.S,10,9,43.5828316867687,1.4486342343268,2022-12-05T00:29:57.235000Z,157
00189 - MURET - BOUTINON,44 AVENUE DE MURET,13,7,43.5813522826387,1.42532582828071,2022-12-05T00:29:57.236000Z,189
00144 - SUISSE - LAUSANE,62 BD DE SUISSE,14,8,43.61606217398145,1.421715694303944,2022-12-05T00:29:57.008000Z,144
00258 - CAMBARD,BD ATLANTA / ANGLE RUE CAMBARD,9,9,43.62957,1.47643,2022-12-05T00:29:57.157000Z,258
00284 - METRO ARGOULETS - AGDE,67 RTE D'AGDE / RD PT DAVID FREIMAN,9,6,43.626276,1.477704,2022-12-05T00:29:57.121000Z,284
00124 - EGLISE DES MINIMES,27 AV DES MINIMES,4,15,43.61814891164924,1.436875386155235,2022-12-05T00:29:57.086000Z,124
00107 - SEBASTOPOL,1 RUE DE SEBASTOPOL,17,9,43.609753361824794,1.430389555237135,2022-12-05T00:29:57.189000Z,107
00033 - BERALDI,11 RUE HENRI BERALDI,1,14,43.608568713084686,1.443570238387108,2022-12-05T00:29:57.092000Z,33
00008 - ESPACE SAINT-GEORGES,19 RUE PAUL VIDAL,6,19,43.6030776947798,1.44804713795463,2022-12-05T00:29:57.136000Z,8
00099 - REMPART SAINT-ETIENNE,7 RUE DU REMPART ST ETIENNE,9,7,43.6008250248339,1.45065484986121,2022-12-05T00:29:57.193000Z,99
00074 - LAGANNE - TEINTURIERS,37 RUE LAGANNE,6,12,43.5966605629356,1.43617519700951,2022-12-05T00:29:57.010000Z,74
00231 - NARBONNE MARFAING,FACE 215 RTE DE NARBONNE ANGLE ALL EMILE DURAND,18,2,43.557243695153,1.46537065799251,2022-12-05T00:29:57.147000Z,231
00257 - CHATEAU DE L'HERS,CH DU CHATEAU DE L'HERS / ANGLE CH FONTANELLES,5,11,43.60086,1.48346,2022-12-05T00:29:57.109000Z,257
00151 - CURIE - NEGRENEYS,27 BD PIERRE ET MARIE CURIE,16,8,43.62459108857192,1.443059611732516,2022-12-05T00:29:57.160000Z,151
00270 - SILVIO TRENTIN,RUE JULES VERNE / ANGLE FACE 40 BD SILVIO TRENTIN,13,2,43.62413,1.42778,2022-12-05T00:29:57.216000Z,270
00071 - COURS DILLON,3 RUE LAGANNE,17,4,43.59318934283672,1.434894328349442,2022-12-05T00:29:57.011000Z,71
00056 - SAINT-SERNIN - MERLY,1 RUE MERLY,6,9,43.6090298187576,1.44280843667549,2022-12-05T00:29:57.157000Z,56
00227 - METRO UPS - TELEO,118  RTE DE NARBONNE,28,4,43.561207,1.462835,2022-12-05T00:29:57.018000Z,227
00238 - HERBETTES - BUTTE,FACE 48/58 CHEMIN DE LA BUTTE,5,12,43.5794258356308,1.473118127214,2022-12-05T00:29:57.161000Z,238
00109 - METRO - CANAL DU MIDI,1 BD DE LA MARQUETTE,25,0,43.615173611788,1.43470777742192,2022-12-05T00:29:57.062000Z,109
00239 - LESPINET - HERBETTES,ANGLE AVENUE DE LESPINET ET RUE GEORGES BIDAULT,9,15,43.576571,1.470398,2022-12-05T00:29:57.025000Z,239
00193 - LOMBEZ - PETITE VITESSE,59 AV DE LOMBEZ,6,13,43.5948493825456,1.41537734904729,2022-12-05T00:29:57.132000Z,193
00007 - PLACE VICTOR HUGO,6 RUE DU REMPART VILLENEUVE,7,17,43.605852162177925,1.446593812218414,2022-12-05T00:29:57.027000Z,7
00040 - COLOMBETTE,41 RUE DE LA COLOMBETTE,2,13,43.604660136134775,1.453588691746783,2022-12-05T00:29:57.009000Z,40
00029 - VALADE,31 RUE VALADE,4,17,43.605071904633625,1.437032051956223,2022-12-05T00:29:56.995000Z,29
